检测器版本,参数档,验证状态,事件编号,交易日,事件时间,区间均价确认结束时间,品种,合约,事件开始序号,事件锚点开始序号,事件锚点结束序号,事件结束序号,触发原因,合理价,合理价不确定性_跳,有效参考合约数,参考合约列表,价差基线最少样本数,噪声样本数,噪声覆盖秒数,最新成交价,区间成交均价,末笔向下偏离_跳,末笔向下偏离_基点,区间均价向下偏离_跳,区间均价向下偏离_基点,一秒合并成交均价,一秒合并均价向下偏离_跳,末笔触发阈值_跳,区间均价触发阈值_跳,突发偏离_跳,区间增量成交量,区间增量成交额,事件成交量,名义成交额缺口,回归标签,可见末笔恢复确认秒数,区间均价恢复确认秒数,买一恢复确认秒数,数据质量标记
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2604|11:09:59.000,20260330,11:09:59.000,,AG,AG2604,50999000,48083,48083,50999000,visible_execution_drop,17762.0,1.4826,5,"AG2606,AG2608,AG2605,AG2610,AG2612",20,280,290.0,17720.0,17739.8,42.0,23.64598581240851,22.200000000000728,12.498592500844907,,,39.5128,39.5128,39.0,5.0,1330485.0,5.0,1665.0000000000546,trade_recovered_3s,2.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2610|09:34:47.500,20260330,09:34:47.500,09:34:48.500,AG,AG2610,45286000,42055,42055,45287500,"visible_execution_drop,interval_execution_drop",17334.75,5.559749999999999,4,"AG2606,AG2608,AG2605,AG2612",20,307,290.0,17292.0,17299.33962264151,42.75,24.661445939514557,35.41037735849022,20.42739431401677,17303.68115942029,31.06884057970819,30.151999999999997,30.151999999999997,33.375,53.0,13752975.0,116.0,28151.249999999727,trade_recovered_3s,0.5,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AP610|09:10:27.000,20260330,09:10:27.000,,AP,AP610,43827000,888,888,43827000,visible_execution_drop,8789.75,6.30105,2,"AP605,AP701",20,133,290.0,8755.0,8783.0,34.75,39.53468528683978,6.75,7.679399300321396,,,20.0,47.5192,22.875,176.0,1545808.0,176.0,1188.0,trade_recovered_3s,1.0,,1.0,
aggregated-tick-v1,AU_V1,validated,AU2604|21:25:46.000,20260330,21:25:46.000,,AU,AU2604,1546000,3051,3051,1546000,visible_execution_drop,988.03,9.636899999991234,3,"AU2610,AU2612,AU2605",20,192,289.5,987.36,987.948695652174,33.499999999997954,6.781170612227959,4.065217391303122,0.8228935136186396,,,30.54440000007335,29.529839999993367,33.499999999997954,23.0,22722820.0,23.0,1869.999999999436,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AU_V1,validated,AU2604|01:26:24.500,20260330,01:26:24.500,,AU,AU2604,15984500,31423,31423,15984500,visible_execution_drop,1001.32,5.18909999999528,5,"AU2606,AU2608,AU2610,AU2612,AU2605",20,115,290.0,1000.38,1000.6971428571428,47.00000000000273,9.387608356969343,31.142857142862113,6.2203605526429335,,,42.478000000090525,39.51280000009322,47.00000000000273,14.0,14009760.0,14.0,8720.000000001392,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AU_V1,validated,AU2606|21:27:36.000,20260330,21:27:36.000,,AU,AU2606,1656000,3308,3308,1656000,visible_execution_drop,989.95,5.18909999999528,5,"AU2608,AU2604,AU2610,AU2612,AU2605",20,528,290.0,989.38,989.690909090909,28.5000000000025,5.757866558917622,12.954545454550724,2.617212072236118,,,24.74875,24.74875,27.194444444444343,22.0,21773200.0,22.0,5700.000000002319,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AU_V1,validated,AU2606|01:26:07.000,20260330,01:26:07.000,,AU,AU2606,15967000,31784,31784,15967000,visible_execution_drop,1004.82,5.1890999999994945,4,"AU2604,AU2610,AU2612,AU2605",20,474,290.0,1004.18,1004.48,31.99999999999932,6.3692999741245835,16.999999999995907,3.3836906112529426,,,30.152000000039997,29.392043636344212,24.625000000003183,19.0,19085120.0,19.0,6459.999999998445,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AU_V1,validated,AU2606|02:18:07.000,20260330,02:18:07.000,,AU,AU2606,19087000,37927,37927,19087500,visible_execution_drop,1007.755,9.266250000008426,4,"AU2608,AU2604,AU2610,AU2612",20,459,290.0,1006.5,1007.2833333333334,62.74999999999409,12.453423699211434,23.583333333323253,4.680370394257187,,,27.652000000036587,25.193875,57.99999999999272,6.0,6043700.0,19.0,2829.9999999987904,trade_recovered_3s,1.0,,1.0,
aggregated-tick-v1,AU_V1,validated,AU2608|22:19:10.000,20260330,22:19:10.000,,AU,AU2608,4750000,9475,9475,4750000,visible_execution_drop,1002.23,1.4825999999986514,5,"AU2606,AU2604,AU2610,AU2612,AU2605",20,229,290.0,1001.5,1001.9163636363636,36.50000000000091,7.283757221396468,15.681818181820972,3.1293851075743033,,,31.151999999971665,26.3076800000188,36.50000000000091,11.0,11021080.0,11.0,3450.000000000614,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,BU2605|21:15:14.500,20260330,21:15:14.500,,BU,BU2605,914500,1825,1825,914500,visible_execution_drop,4607.0,3.7065,5,"BU2606,BU2609,BU2607,BU2604,BU2608",20,327,290.0,4584.0,4594.5599999999995,23.0,49.92402865205123,12.44000000000051,27.00238767093664,,,20.0,20.0,22.75,100.0,4594560.0,100.0,12440.00000000051,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,IF2606|13:38:36.900,20260330,13:38:36.900,,IF,IF2606,59916900,17677,17677,59916900,visible_execution_drop,4400.500000000001,0.7413000000026967,3,"IF2604,IF2609,IF2605",20,238,289.5,4395.6,4397.717808219179,24.50000000000273,11.135098284287114,13.910958904111794,6.322444678610063,,,20.0,20.0,22.000000000000455,73.0,96310020.0,73.0,60930.00000000966,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,IM2609|10:44:56.900,20260330,10:44:56.900,,IM,IM2609,49496900,8433,8433,49496900,visible_execution_drop,7189.700000000001,6.742084224242717e-12,3,"IM2606,IM2604,IM2605",20,166,290.0,7180.0,7182.342857142857,48.50000000000364,13.49152259482416,36.78571428572013,10.232892689742306,,,41.01280000001663,35.08239999999506,42.5,7.0,10055280.0,7.0,10300.000000001635,trade_recovered_3s,1.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,IM2609|14:59:59.400,20260330,14:59:59.400,,IM,IM2609,64799400,25248,25248,64799400,visible_execution_drop,7288.275,4.63312500000337,2,"IM2606,IM2604",20,273,290.0,7282.6,7282.6,28.37499999999636,7.786478967930371,28.37499999999636,7.786478967930371,,,28.152000000057573,28.151999999999088,21.87499999999318,1.0,1456520.0,1.0,1134.9999999998545,quote_only_recovered_3s,,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,LU2605|14:30:43.500,20260330,14:30:43.500,,LU,LU2605,63043500,35539,35539,63043500,visible_execution_drop,5284.0,2.2239,3,"LU2608,LU2609,LU2610",20,222,290.0,5262.0,5266.428571428572,22.0,41.63512490537472,17.57142857142844,33.254028333513325,,,20.0,20.0,16.5,49.0,2580550.0,49.0,8609.999999999936,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,OI605|21:03:01.000,20260327,21:03:01.000,21:03:02.000,OI,OI605,181000,387,388,181000,interval_execution_drop,9880.0,0.7413,5,"OI609,OI607,OI701,OI611,OI703",20,100,171.0,9879.0,9819.08653846154,1.0,1.0121457489878545,60.91346153846098,61.65330115228844,9827.875,52.125,20.0,20.0,59.91346153846098,104.0,1021185.0,104.0,6334.999999999942,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,PX605|21:03:04.000,20260327,21:03:04.000,21:03:05.000,PX,PX605,184000,438,439,184000,interval_execution_drop,10010.0,2.2239,5,"PX609,PX606,PX607,PX608,PX610",20,105,174.0,10010.0,9806.869158878504,0.0,0.0,101.56542056074797,202.9279132082876,9843.8046875,83.09765625,20.0,21.867199999999997,101.56542056074797,214.0,2098670.0,214.0,43470.00000000013,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,PX605|21:03:36.000,20260327,21:03:36.000,21:03:37.000,PX,PX605,216000,502,503,216000,interval_execution_drop,10024.0,2.2239,5,"PX609,PX606,PX607,PX608,PX610",20,137,206.0,10026.0,9795.93043478261,-1.0,-1.9952114924181965,114.03478260869542,227.5235087962798,9889.436031331592,67.28198433420403,20.0,26.297599999999996,114.03478260869542,230.0,2253064.0,230.0,52455.9999999999,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2605|21:55:02.000,20260330,21:55:02.000,21:55:03.000,SN,SN2605,3302000,6602,6602,3302000,interval_execution_drop,362930.0,2.9652,3,"SN2606,SN2604,SN2607",20,548,290.0,363010.0,362703.4545454546,-8.0,-2.2042818174303584,22.65454545454704,6.242125328450952,362712.9069767442,21.709302325581668,24.7216,20.52796000000493,19.65454545454704,165.0,59846070.0,165.0,37380.00000000262,trade_recovered_3s,,1.5,1.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2605|00:34:27.500,20260330,00:34:27.500,,SN,SN2605,12867500,25452,25452,12868000,visible_execution_drop,363410.0,4.447799999999999,5,"SN2606,SN2604,SN2607,SN2608,SN2609",20,317,290.0,363160.0,363302.1875,25.0,6.879282353264907,10.78125,2.9666905148454914,,,20.0064,20.0,25.0,32.0,11625670.0,64.0,3450.0,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2605|11:02:14.000,20260330,11:02:14.000,11:02:15.000,SN,SN2605,50534000,41250,41250,50534000,"visible_execution_drop,interval_execution_drop",367380.0,5.1891,4,"SN2606,SN2604,SN2607,SN2609",20,511,290.0,366900.0,367095.29411764705,48.0,13.065490772497142,28.470588235295143,7.749629330746133,367092.4137931034,28.75862068965798,34.0824,24.9455,48.0,51.0,18721860.0,51.0,14520.000000000524,trade_recovered_3s,0.5,1.5,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|21:50:57.500,20260330,21:50:57.500,,SN,SN2606,3057500,6110,6110,3057500,visible_execution_drop,364145.0,1.4826,5,"SN2605,SN2604,SN2607,SN2608,SN2609",20,243,290.0,363450.0,363771.1428571429,69.5,19.085803732029824,37.38571428571595,10.266710866747024,,,42.5128,42.5128,67.25,35.0,12731990.0,35.0,13085.000000000582,trade_recovered_3s,1.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|22:09:23.500,20260330,22:09:23.500,,SN,SN2606,4163000,8313,8313,4163500,visible_execution_drop,363525.0,1.4826,4,"SN2605,SN2607,SN2608,SN2609",20,157,290.0,363090.0,363090.0,43.5,11.966164637920365,43.5,11.966164637920365,,,35.0824,35.0824,33.25,2.0,726180.0,40.0,870.0,trade_recovered_3s,0.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SN2606|23:13:00.500,20260330,23:13:00.500,,SN,SN2606,7980500,15840,15840,7980500,visible_execution_drop,365375.0,2.2238999999999995,4,"SN2605,SN2607,SN2608,SN2609",20,122,290.0,364910.0,365163.3333333333,46.5,12.726650701334243,21.166666666668608,5.793134907059489,,,42.0128,40.1552,42.0416666666657,3.0,1095490.0,3.0,635.0000000000582,trade_recovered_3s,1.5,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA607|21:05:36.000,20260327,21:05:36.000,21:05:37.000,TA,TA607,336000,659,660,336000,interval_execution_drop,6920.0,1.4826,5,"TA605,TA609,TA606,TA701,TA608",20,118,290.0,6922.0,6788.63829787234,-1.0,-2.8901734104046244,65.68085106382978,189.8290493174271,6858.094117647059,30.95294117647063,20.0,20.0,65.68085106382978,47.0,319066.0,47.0,6173.999999999999,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA607|21:17:32.000,20260327,21:17:32.000,21:17:33.000,TA,TA607,1052000,1985,1986,1052000,interval_execution_drop,6933.0,0.7413,5,"TA605,TA609,TA606,TA701,TA608",20,118,290.0,6934.0,6776.938053097345,-0.5,-1.4423770373575655,78.03097345132755,225.10016861770535,6852.953271028037,40.02336448598135,20.0,20.0,78.03097345132755,113.0,765794.0,113.0,17635.00000000003,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA701|21:05:35.000,20260327,21:05:35.000,21:05:36.000,TA,TA701,335000,635,636,335000,interval_execution_drop,6434.0,1.4826,5,"TA605,TA609,TA607,TA606,TA608",20,208,290.0,6432.0,6335.866666666667,1.0,3.108486167236556,49.066666666666606,152.52305460574016,6352.307692307692,40.84615384615381,23.7216,21.651999999999997,49.066666666666606,45.0,285114.0,45.0,4415.9999999999945,quote_only_recovered_3s,,4.0,1.0,
