commodity,contract,trade_date,candidate_score,candidate_level,sample_status,trigger_reasons,main_reference_contract
AU,AU2607,2026-05-20,0.0,none,valid,无活跃可比合约,AU2606
AU,AU2706,2026-05-20,0.0,none,invalid_lifecycle_edge,无活跃可比合约；样本状态=invalid_lifecycle_edge,AU2606
AU,AU2606,2026-05-21,0.0,none,valid,无活跃可比合约,AU2606
AU,AU2608,2026-05-21,0.0,none,valid,无活跃可比合约,AU2606
AU,AU2610,2026-05-21,0.0,none,valid,无活跃可比合约,AU2606
AU,AU2612,2026-05-21,0.0,none,valid,无活跃可比合约,AU2606
AU,AU2702,2026-05-21,0.0,none,valid,无活跃可比合约,AU2606
AU,AU2704,2026-05-21,0.0,none,valid,无活跃可比合约,AU2606
AU,AU2607,2026-05-21,0.0,none,valid,无活跃可比合约,AU2606
AU,AU2706,2026-05-21,0.0,none,invalid_lifecycle_edge,无活跃可比合约；样本状态=invalid_lifecycle_edge,AU2606
AU,AU2606,2026-05-22,0.0,none,valid,无活跃可比合约,AU2606
AU,AU2608,2026-05-22,0.0,none,valid,无活跃可比合约,AU2606
AU,AU2610,2026-05-22,0.0,none,valid,无活跃可比合约,AU2606
AU,AU2612,2026-05-22,0.0,none,valid,无活跃可比合约,AU2606
AU,AU2702,2026-05-22,0.0,none,valid,无活跃可比合约,AU2606
AU,AU2704,2026-05-22,0.0,none,valid,无活跃可比合约,AU2606
AU,AU2607,2026-05-22,0.0,none,valid,无活跃可比合约,AU2606
AU,AU2706,2026-05-22,0.0,none,invalid_lifecycle_edge,无活跃可比合约；样本状态=invalid_lifecycle_edge,AU2606
AU,AU2606,2026-05-25,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2608,2026-05-25,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2610,2026-05-25,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2612,2026-05-25,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2702,2026-05-25,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2704,2026-05-25,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2607,2026-05-25,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2706,2026-05-25,0.0,none,invalid_lifecycle_edge,无活跃可比合约；样本状态=invalid_lifecycle_edge,AU2608
AU,AU2606,2026-05-26,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2608,2026-05-26,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2610,2026-05-26,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2612,2026-05-26,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2702,2026-05-26,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2704,2026-05-26,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2607,2026-05-26,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2706,2026-05-26,0.0,none,invalid_lifecycle_edge,无活跃可比合约；样本状态=invalid_lifecycle_edge,AU2608
AU,AU2606,2026-05-27,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2608,2026-05-27,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2610,2026-05-27,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2612,2026-05-27,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2702,2026-05-27,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2704,2026-05-27,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2607,2026-05-27,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2706,2026-05-27,0.0,none,invalid_lifecycle_edge,无活跃可比合约；样本状态=invalid_lifecycle_edge,AU2608
AU,AU2606,2026-05-28,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2608,2026-05-28,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2610,2026-05-28,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2612,2026-05-28,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2702,2026-05-28,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2704,2026-05-28,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2607,2026-05-28,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2706,2026-05-28,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2606,2026-05-29,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2608,2026-05-29,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2610,2026-05-29,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2612,2026-05-29,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2702,2026-05-29,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2704,2026-05-29,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2607,2026-05-29,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2706,2026-05-29,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2606,2026-06-01,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2608,2026-06-01,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2610,2026-06-01,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2612,2026-06-01,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2702,2026-06-01,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2704,2026-06-01,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2607,2026-06-01,0.0,none,valid,无活跃可比合约,AU2608
AU,AU2706,2026-06-01,0.0,none,valid,无活跃可比合约,AU2608
