检测器版本,参数档,验证状态,事件编号,交易日,事件时间,区间均价确认结束时间,品种,合约,事件开始序号,事件锚点开始序号,事件锚点结束序号,事件结束序号,触发原因,合理价,合理价不确定性_跳,有效参考合约数,参考合约列表,价差基线最少样本数,噪声样本数,噪声覆盖秒数,最新成交价,区间成交均价,末笔向下偏离_跳,末笔向下偏离_基点,区间均价向下偏离_跳,区间均价向下偏离_基点,一秒合并成交均价,一秒合并均价向下偏离_跳,末笔触发阈值_跳,区间均价触发阈值_跳,突发偏离_跳,区间增量成交量,区间增量成交额,事件成交量,名义成交额缺口,回归标签,可见末笔恢复确认秒数,区间均价恢复确认秒数,买一恢复确认秒数,数据质量标记
aggregated-tick-v1,AUTO_INFERRED_V1,validated,AG2610|23:21:26.500,20260403,23:21:26.500,,AG,AG2610,8486500,16892,16892,8486500,visible_execution_drop,17871.0,2.9652,5,"AG2606,AG2608,AG2605,AG2612,AG2607",20,177,290.0,17851.0,17859.571428571428,20.0,11.191315539141623,11.428571428572468,6.395037450938653,,,20.0,20.0,20.0,7.0,1875255.0,7.0,1200.0000000001091,trade_recovered_3s,1.0,,0.5,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,PX609|21:14:24.000,20260402,21:14:24.000,21:14:25.000,PX,PX609,864000,1577,1578,864000,interval_execution_drop,9469.0,2.2239,5,"PX605,PX607,PX606,PX608,PX610",20,139,289.0,9458.0,9198.620689655172,5.5,11.61685500052804,135.18965517241395,285.5415675835124,9369.802816901409,49.598591549295634,23.2216,20.0,131.68965517241395,87.0,800280.0,87.0,23523.00000000003,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,PX609|21:15:14.000,20260402,21:15:14.000,21:15:15.000,PX,PX609,914000,1653,1654,914000,interval_execution_drop,9455.0,0.0,5,"PX605,PX607,PX606,PX608,PX610",20,127,290.0,9448.0,9156.123456790125,3.5,7.4034902168164995,149.43827160493856,316.1042233843227,9361.140186915887,46.929906542056415,20.0,20.0,147.68827160493856,81.0,741646.0,81.0,24209.000000000047,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,PX609|22:15:02.000,20260402,22:15:02.000,22:15:03.000,PX,PX609,4502000,7016,7017,4502000,interval_execution_drop,9301.0,5.9304,5,"PX605,PX607,PX606,PX608,PX610",20,149,290.0,9312.0,9112.94674556213,-5.5,-11.826685302655628,94.02662721893466,202.1860600342644,9127.728813559324,86.6355932203387,25.151999999999997,20.0,94.02662721893466,169.0,1540088.0,169.0,31780.999999999916,quote_only_recovered_3s,,,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,PX609|22:19:36.000,20260402,22:19:36.000,22:19:37.000,PX,PX609,4776000,7462,7463,4776000,interval_execution_drop,9273.5,1.85325,5,"PX605,PX607,PX606,PX608,PX610",20,106,290.0,9260.0,9159.767441860466,6.75,14.557610395212164,56.86627906976719,122.64253856638204,9162.276497695852,55.61175115207334,34.6172,20.0,49.36627906976719,215.0,1969350.0,215.0,24452.49999999989,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,SC2605|00:53:24.000,20260403,00:53:24.000,,SC,SC2605,14004000,27168,27168,14004000,visible_execution_drop,706.4000000000001,7.412999999998314,3,"SC2608,SC2609,SC2612",20,178,290.0,704.1999999999997,704.409756097561,22.000000000003865,31.143827859575115,19.90243902439147,28.174460680055873,,,20.0,20.0,15.000000000005116,41.0,28880800.0,41.0,81600.00000000502,trade_recovered_3s,1.0,,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA606|21:05:47.000,20260402,21:05:47.000,21:05:48.000,TA,TA606,347000,710,711,347000,interval_execution_drop,6945.0,3.7065,5,"TA605,TA609,TA607,TA701,TA608",20,202,290.0,6936.0,6732.527472527472,4.5,12.958963282937365,106.23626373626394,305.93596468326547,6782.8448275862065,81.07758620689674,20.0,35.4432,102.48626373626394,91.0,612660.0,91.0,19335.000000000036,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA606|14:58:22.000,20260403,14:58:22.000,14:58:23.000,TA,TA606,64702000,35409,35410,64702000,interval_execution_drop,6970.0,1.4826,5,"TA605,TA609,TA607,TA701,TA608",20,112,290.0,6972.0,6878.0,-1.0,-2.869440459110473,46.0,131.99426111908178,6878.0,46.0,20.0,45.3956,21.75,5.0,34390.0,5.0,460.0,quote_only_recovered_3s,,,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA606|14:58:29.000,20260403,14:58:29.000,14:58:30.000,TA,TA606,64709000,35423,35424,64709000,interval_execution_drop,6974.0,1.4826,5,"TA605,TA609,TA607,TA701,TA608",20,112,290.0,6976.0,6878.0,-1.0,-2.867794665901921,48.0,137.65414396329223,6878.0,48.0,20.0,45.3956,48.0,1.0,6878.0,1.0,96.0,quote_only_recovered_3s,,,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA607|21:04:00.000,20260402,21:04:00.000,21:04:01.000,TA,TA607,240000,497,498,240000,interval_execution_drop,6910.0,2.2239,5,"TA605,TA609,TA606,TA701,TA608",20,106,230.0,6908.0,6635.0,1.0,2.894356005788712,137.5,397.9739507959478,6698.8,105.59999999999992,20.0,20.0,135.75,36.0,238860.0,36.0,9900.0,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA607|21:04:35.000,20260402,21:04:35.000,21:04:36.000,TA,TA607,275000,565,566,275000,interval_execution_drop,6905.0,2.9652,5,"TA605,TA609,TA606,TA701,TA608",20,126,265.0,6902.0,6745.934426229508,1.5,4.344677769732079,79.53278688524597,230.3628874301114,6749.225806451613,77.88709677419365,20.0,20.0,79.03278688524597,61.0,411502.0,61.0,9703.000000000007,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA607|21:05:02.000,20260402,21:05:02.000,21:05:03.000,TA,TA607,302000,616,617,302000,interval_execution_drop,6899.0,2.2239,5,"TA605,TA609,TA606,TA701,TA608",20,142,290.0,6894.0,6710.909090909091,2.5,7.247427163357008,94.0454545454545,272.63503274519354,6715.142857142857,91.92857142857156,20.0,20.0,92.2954545454545,55.0,369100.0,55.0,10344.999999999996,quote_only_recovered_3s,,4.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA607|21:05:15.000,20260402,21:05:15.000,21:05:16.000,TA,TA607,315000,642,643,315000,interval_execution_drop,6910.0,2.9652,5,"TA605,TA609,TA606,TA701,TA608",20,150,290.0,6904.0,6769.506493506494,3.0,8.683068017366136,70.24675324675309,203.3191121468975,6786.117647058823,61.94117647058829,20.0,20.0,69.24675324675309,77.0,521252.0,77.0,10817.999999999976,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA607|21:05:43.000,20260402,21:05:43.000,21:05:44.000,TA,TA607,343000,695,696,343000,interval_execution_drop,6914.0,2.9652,5,"TA605,TA609,TA606,TA701,TA608",20,170,290.0,6906.0,6633.521739130435,4.0,11.570726063060455,140.2391304347825,405.66714039566824,6674.528301886792,119.73584905660393,20.0,20.0,136.7391304347825,46.0,305142.0,46.0,12901.99999999999,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA607|21:06:48.000,20260402,21:06:48.000,21:06:49.000,TA,TA607,408000,819,820,408000,interval_execution_drop,6899.0,3.7065,5,"TA605,TA609,TA606,TA701,TA608",20,189,290.0,6892.0,6658.911764705882,3.5,10.146398028699812,120.044117647059,348.00439961460796,6666.771428571428,116.11428571428588,20.0,20.0,117.044117647059,68.0,452806.0,68.0,16326.000000000024,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA607|21:18:12.000,20260402,21:18:12.000,21:18:13.000,TA,TA607,1092000,2101,2102,1092000,interval_execution_drop,6867.0,0.0,5,"TA605,TA609,TA606,TA701,TA608",20,118,290.0,6870.0,6662.017857142857,-1.5,-4.36871996505024,102.49107142857156,298.50319332626054,6711.741007194245,77.62949640287752,20.0,20.0,102.49107142857156,112.0,746146.0,112.0,22958.00000000003,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA609|21:03:04.000,20260402,21:03:04.000,21:03:05.000,TA,TA609,184000,429,430,184000,interval_execution_drop,6684.0,0.7413,5,"TA605,TA606,TA607,TA701,TA608",20,104,174.0,6684.0,6531.350649350649,0.0,0.0,76.32467532467535,228.38023735689816,6542.793522267207,70.60323886639662,20.0,20.0,76.07467532467535,231.0,1508742.0,231.0,35262.000000000015,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA609|21:09:31.000,20260402,21:09:31.000,21:09:32.000,TA,TA609,571000,1190,1191,571000,interval_execution_drop,6669.0,0.7413,5,"TA605,TA606,TA607,TA701,TA608",20,275,290.0,6668.0,6503.334939759036,0.5,1.49947518368571,82.8325301204818,248.41064663512313,6560.060100166945,54.46994991652764,20.7216,20.0,82.5825301204818,415.0,2698884.0,415.0,68750.9999999999,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA609|21:11:01.000,20260402,21:11:01.000,21:11:02.000,TA,TA609,661000,1368,1369,661000,interval_execution_drop,6656.0,0.7413,5,"TA605,TA606,TA607,TA701,TA608",20,272,290.0,6654.0,6490.727272727273,1.0,3.0048076923076925,82.63636363636351,248.30638111888075,6518.120240480962,68.93987975951904,28.151999999999997,24.0128,80.13636363636351,429.0,2784522.0,429.0,70901.9999999999,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA609|21:32:50.000,20260402,21:32:50.000,21:32:51.000,TA,TA609,1970000,3829,3830,1970000,interval_execution_drop,6631.0,0.7413,5,"TA605,TA606,TA607,TA701,TA608",20,176,290.0,6630.0,6450.275382475661,0.5,1.5080681646810434,90.3623087621695,272.5450422626135,6455.829268292683,87.58536585365846,20.0,20.0,89.8623087621695,719.0,4637748.0,719.0,129940.99999999977,quote_only_recovered_3s,,4.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA609|21:44:15.000,20260402,21:44:15.000,21:44:16.000,TA,TA609,2655000,5060,5060,2655000,interval_execution_drop,6640.0,0.0,5,"TA605,TA606,TA607,TA701,TA608",20,167,290.0,6642.0,6439.219094247246,-1.0,-3.0120481927710845,100.39045287637693,302.3808821577618,6450.013969732247,94.99301513387672,20.0,20.0,100.39045287637693,817.0,5260842.0,817.0,164037.99999999988,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA610|21:04:45.000,20260402,21:04:45.000,21:04:46.000,TA,TA610,285000,544,545,285000,interval_execution_drop,6531.0,0.7413,5,"TA605,TA609,TA606,TA607,TA701",20,141,275.0,6534.0,6328.0,-1.5,-4.593477262287552,101.5,310.82529474812435,6373.454545454545,78.77272727272748,20.0,33.1932,101.5,9.0,56952.0,9.0,1827.0,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA610|21:05:28.000,20260402,21:05:28.000,21:05:29.000,TA,TA610,328000,613,614,328000,interval_execution_drop,6538.0,1.4826,5,"TA605,TA609,TA606,TA607,TA701",20,165,290.0,6550.0,6337.6,-6.0,-18.354236769654328,100.19999999999982,306.5157540532267,6392.615384615385,72.69230769230762,20.0,43.803999999999995,100.19999999999982,10.0,63376.0,10.0,2003.9999999999964,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA610|21:07:23.000,20260402,21:07:23.000,21:07:24.000,TA,TA610,443000,803,804,443000,interval_execution_drop,6527.0,2.9652,5,"TA605,TA609,TA606,TA607,TA701",20,172,290.0,6536.0,6388.4,-4.5,-13.788876972575457,69.30000000000018,212.34870537766255,6399.875,63.5625,26.651999999999997,20.0,69.30000000000018,15.0,95826.0,15.0,2079.0000000000055,quote_only_recovered_3s,,4.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA701|21:04:00.000,20260402,21:04:00.000,21:04:01.000,TA,TA701,240000,503,504,240000,interval_execution_drop,6315.0,1.4826,5,"TA605,TA609,TA606,TA607,TA608",20,147,230.0,6320.0,6114.32,-2.5,-7.91765637371338,100.34000000000016,317.7830562153607,6182.8,66.09999999999991,23.2216,23.5824,100.34000000000016,25.0,152858.0,25.0,5017.000000000007,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA701|21:04:27.000,20260402,21:04:27.000,21:04:28.000,TA,TA701,267000,555,556,267000,interval_execution_drop,6311.0,1.4826,5,"TA605,TA609,TA606,TA607,TA608",20,173,257.0,6318.0,6147.225806451613,-3.5,-11.091744572967835,81.88709677419365,259.5059317832155,6193.3,58.84999999999991,22.7216,28.5128,81.88709677419365,31.0,190564.0,31.0,5077.000000000006,trade_recovered_3s,,2.0,1.0,
aggregated-tick-v1,AUTO_INFERRED_V1,validated,TA701|21:15:14.000,20260402,21:15:14.000,21:15:15.000,TA,TA701,914000,1671,1672,914000,interval_execution_drop,6298.0,0.7413,5,"TA605,TA609,TA606,TA607,TA608",20,177,290.0,6304.0,6121.896551724138,-3.0,-9.52683391552874,88.05172413793116,279.6180506126744,6125.457627118644,86.27118644067787,20.0,20.0,88.05172413793116,58.0,355070.0,58.0,10214.000000000016,trade_recovered_3s,,2.0,1.0,
