detail_id,commodity,contract,trade_date,candidate_score,candidate_level,sample_status,trigger_reasons,main_reference_contract
AU|AU2604|2026-02-13,AU,AU2604,2026-02-13,0.0,none,valid,无明显触发项,AU2604
AU|AU2606|2026-02-13,AU,AU2606,2026-02-13,0.0,none,valid,无明显触发项,AU2604
AU|AU2608|2026-02-13,AU,AU2608,2026-02-13,0.0,none,valid,无明显触发项,AU2604
AU|AU2610|2026-02-13,AU,AU2610,2026-02-13,0.0,none,valid,无明显触发项,AU2604
AU|AU2612|2026-02-13,AU,AU2612,2026-02-13,0.0,none,valid,无明显触发项,AU2604
AU|AU2603|2026-02-13,AU,AU2603,2026-02-13,0.0,none,valid,无明显触发项,AU2604
AU|AU2702|2026-02-13,AU,AU2702,2026-02-13,0.0,none,valid,无明显触发项,AU2604
AU|AU2602|2026-02-24,AU,AU2602,2026-02-24,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2604
AU|AU2604|2026-02-24,AU,AU2604,2026-02-24,0.0,none,valid,无明显触发项,AU2604
AU|AU2606|2026-02-24,AU,AU2606,2026-02-24,0.0,none,valid,无明显触发项,AU2604
AU|AU2608|2026-02-24,AU,AU2608,2026-02-24,0.0,none,valid,无明显触发项,AU2604
AU|AU2610|2026-02-24,AU,AU2610,2026-02-24,0.0,none,valid,无明显触发项,AU2604
AU|AU2612|2026-02-24,AU,AU2612,2026-02-24,0.0,none,valid,无明显触发项,AU2604
AU|AU2603|2026-02-24,AU,AU2603,2026-02-24,0.0,none,valid,无明显触发项,AU2604
AU|AU2702|2026-02-24,AU,AU2702,2026-02-24,0.0,none,valid,无明显触发项,AU2604
AU|AU2604|2026-02-25,AU,AU2604,2026-02-25,0.0,none,valid,无明显触发项,AU2604
AU|AU2606|2026-02-25,AU,AU2606,2026-02-25,0.0,none,valid,无明显触发项,AU2604
AU|AU2608|2026-02-25,AU,AU2608,2026-02-25,0.0,none,valid,无明显触发项,AU2604
AU|AU2610|2026-02-25,AU,AU2610,2026-02-25,0.0,none,valid,无明显触发项,AU2604
AU|AU2612|2026-02-25,AU,AU2612,2026-02-25,0.0,none,valid,无明显触发项,AU2604
AU|AU2603|2026-02-25,AU,AU2603,2026-02-25,0.0,none,valid,无明显触发项,AU2604
AU|AU2702|2026-02-25,AU,AU2702,2026-02-25,0.0,none,valid,无明显触发项,AU2604
AU|AU2605|2026-02-25,AU,AU2605,2026-02-25,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2604
AU|AU2604|2026-02-26,AU,AU2604,2026-02-26,0.0,none,valid,无明显触发项,AU2604
AU|AU2606|2026-02-26,AU,AU2606,2026-02-26,0.0,none,valid,无明显触发项,AU2604
AU|AU2608|2026-02-26,AU,AU2608,2026-02-26,0.0,none,valid,无明显触发项,AU2604
AU|AU2610|2026-02-26,AU,AU2610,2026-02-26,0.0,none,valid,无明显触发项,AU2604
AU|AU2612|2026-02-26,AU,AU2612,2026-02-26,0.0,none,valid,无明显触发项,AU2604
AU|AU2603|2026-02-26,AU,AU2603,2026-02-26,0.0,none,valid,无明显触发项,AU2604
AU|AU2702|2026-02-26,AU,AU2702,2026-02-26,0.0,none,valid,无明显触发项,AU2604
AU|AU2605|2026-02-26,AU,AU2605,2026-02-26,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2604
AU|AU2604|2026-02-27,AU,AU2604,2026-02-27,0.0,none,valid,无明显触发项,AU2604
AU|AU2606|2026-02-27,AU,AU2606,2026-02-27,0.0,none,valid,无明显触发项,AU2604
AU|AU2608|2026-02-27,AU,AU2608,2026-02-27,0.0,none,valid,无明显触发项,AU2604
AU|AU2610|2026-02-27,AU,AU2610,2026-02-27,0.0,none,valid,无明显触发项,AU2604
AU|AU2612|2026-02-27,AU,AU2612,2026-02-27,0.0,none,valid,无明显触发项,AU2604
AU|AU2603|2026-02-27,AU,AU2603,2026-02-27,0.0,none,valid,无明显触发项,AU2604
AU|AU2702|2026-02-27,AU,AU2702,2026-02-27,0.0,none,valid,无明显触发项,AU2604
AU|AU2605|2026-02-27,AU,AU2605,2026-02-27,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2604
AU|AU2604|2026-03-02,AU,AU2604,2026-03-02,0.0,none,valid,无明显触发项,AU2604
AU|AU2606|2026-03-02,AU,AU2606,2026-03-02,0.0,none,valid,无明显触发项,AU2604
AU|AU2608|2026-03-02,AU,AU2608,2026-03-02,0.0,none,valid,无明显触发项,AU2604
AU|AU2610|2026-03-02,AU,AU2610,2026-03-02,0.0,none,valid,无明显触发项,AU2604
AU|AU2612|2026-03-02,AU,AU2612,2026-03-02,0.0,none,valid,无明显触发项,AU2604
AU|AU2603|2026-03-02,AU,AU2603,2026-03-02,0.0,none,valid,目标合约流动性偏弱,AU2604
AU|AU2702|2026-03-02,AU,AU2702,2026-03-02,0.0,none,valid,无明显触发项,AU2604
AU|AU2605|2026-03-02,AU,AU2605,2026-03-02,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2604
AU|AU2604|2026-03-03,AU,AU2604,2026-03-03,0.0,none,valid,无明显触发项,AU2604
AU|AU2606|2026-03-03,AU,AU2606,2026-03-03,0.0,none,valid,无明显触发项,AU2604
AU|AU2608|2026-03-03,AU,AU2608,2026-03-03,0.0,none,valid,无明显触发项,AU2604
AU|AU2610|2026-03-03,AU,AU2610,2026-03-03,0.0,none,valid,无明显触发项,AU2604
AU|AU2612|2026-03-03,AU,AU2612,2026-03-03,0.0,none,valid,无明显触发项,AU2604
AU|AU2603|2026-03-03,AU,AU2603,2026-03-03,0.0,none,valid,目标合约流动性偏弱,AU2604
AU|AU2702|2026-03-03,AU,AU2702,2026-03-03,0.0,none,valid,无明显触发项,AU2604
AU|AU2605|2026-03-03,AU,AU2605,2026-03-03,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2604
AU|AU2604|2026-03-04,AU,AU2604,2026-03-04,0.0,none,valid,无明显触发项,AU2604
AU|AU2606|2026-03-04,AU,AU2606,2026-03-04,0.0,none,valid,无明显触发项,AU2604
AU|AU2608|2026-03-04,AU,AU2608,2026-03-04,0.0,none,valid,无明显触发项,AU2604
AU|AU2610|2026-03-04,AU,AU2610,2026-03-04,0.0,none,valid,无明显触发项,AU2604
AU|AU2612|2026-03-04,AU,AU2612,2026-03-04,0.0,none,valid,无明显触发项,AU2604
AU|AU2603|2026-03-04,AU,AU2603,2026-03-04,0.0,none,valid,目标合约流动性偏弱,AU2604
AU|AU2702|2026-03-04,AU,AU2702,2026-03-04,0.0,none,valid,无明显触发项,AU2604
AU|AU2605|2026-03-04,AU,AU2605,2026-03-04,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2604
AU|AU2604|2026-03-05,AU,AU2604,2026-03-05,0.0,none,valid,无明显触发项,AU2604
AU|AU2606|2026-03-05,AU,AU2606,2026-03-05,0.0,none,valid,无明显触发项,AU2604
AU|AU2608|2026-03-05,AU,AU2608,2026-03-05,0.0,none,valid,无明显触发项,AU2604
AU|AU2610|2026-03-05,AU,AU2610,2026-03-05,0.0,none,valid,无明显触发项,AU2604
AU|AU2612|2026-03-05,AU,AU2612,2026-03-05,0.0,none,valid,无明显触发项,AU2604
AU|AU2603|2026-03-05,AU,AU2603,2026-03-05,0.0,none,valid,目标合约流动性偏弱,AU2604
AU|AU2702|2026-03-05,AU,AU2702,2026-03-05,0.0,none,valid,无明显触发项,AU2604
AU|AU2605|2026-03-05,AU,AU2605,2026-03-05,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2604
AU|AU2604|2026-03-06,AU,AU2604,2026-03-06,0.0,none,valid,无明显触发项,AU2604
AU|AU2606|2026-03-06,AU,AU2606,2026-03-06,0.0,none,valid,无明显触发项,AU2604
AU|AU2608|2026-03-06,AU,AU2608,2026-03-06,0.0,none,valid,无明显触发项,AU2604
AU|AU2610|2026-03-06,AU,AU2610,2026-03-06,0.0,none,valid,无明显触发项,AU2604
AU|AU2612|2026-03-06,AU,AU2612,2026-03-06,0.0,none,valid,无明显触发项,AU2604
AU|AU2603|2026-03-06,AU,AU2603,2026-03-06,0.0,none,valid,目标合约流动性偏弱,AU2604
AU|AU2702|2026-03-06,AU,AU2702,2026-03-06,0.0,none,valid,无明显触发项,AU2604
AU|AU2605|2026-03-06,AU,AU2605,2026-03-06,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2604
AU|AU2604|2026-03-09,AU,AU2604,2026-03-09,0.0,none,valid,无明显触发项,AU2604
AU|AU2606|2026-03-09,AU,AU2606,2026-03-09,0.0,none,valid,无明显触发项,AU2604
AU|AU2608|2026-03-09,AU,AU2608,2026-03-09,0.0,none,valid,无明显触发项,AU2604
AU|AU2610|2026-03-09,AU,AU2610,2026-03-09,0.0,none,valid,无明显触发项,AU2604
AU|AU2612|2026-03-09,AU,AU2612,2026-03-09,0.0,none,valid,无明显触发项,AU2604
AU|AU2603|2026-03-09,AU,AU2603,2026-03-09,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2604
AU|AU2702|2026-03-09,AU,AU2702,2026-03-09,0.0,none,valid,无明显触发项,AU2604
AU|AU2605|2026-03-09,AU,AU2605,2026-03-09,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2604
AU|AU2604|2026-03-10,AU,AU2604,2026-03-10,0.0,none,valid,无明显触发项,AU2604
AU|AU2606|2026-03-10,AU,AU2606,2026-03-10,0.0,none,valid,无明显触发项,AU2604
AU|AU2608|2026-03-10,AU,AU2608,2026-03-10,0.0,none,valid,无明显触发项,AU2604
AU|AU2610|2026-03-10,AU,AU2610,2026-03-10,0.0,none,valid,无明显触发项,AU2604
AU|AU2612|2026-03-10,AU,AU2612,2026-03-10,0.0,none,valid,无明显触发项,AU2604
AU|AU2702|2026-03-10,AU,AU2702,2026-03-10,0.0,none,valid,无明显触发项,AU2604
AU|AU2605|2026-03-10,AU,AU2605,2026-03-10,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2604
AU|AU2604|2026-03-11,AU,AU2604,2026-03-11,0.0,none,valid,无明显触发项,AU2604
AU|AU2606|2026-03-11,AU,AU2606,2026-03-11,0.0,none,valid,无明显触发项,AU2604
AU|AU2608|2026-03-11,AU,AU2608,2026-03-11,0.0,none,valid,无明显触发项,AU2604
AU|AU2610|2026-03-11,AU,AU2610,2026-03-11,0.0,none,valid,无明显触发项,AU2604
AU|AU2612|2026-03-11,AU,AU2612,2026-03-11,0.0,none,valid,无明显触发项,AU2604
AU|AU2702|2026-03-11,AU,AU2702,2026-03-11,0.0,none,valid,无明显触发项,AU2604
AU|AU2605|2026-03-11,AU,AU2605,2026-03-11,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2604
AU|AU2604|2026-03-12,AU,AU2604,2026-03-12,0.0,none,valid,无明显触发项,AU2604
AU|AU2606|2026-03-12,AU,AU2606,2026-03-12,0.0,none,valid,无明显触发项,AU2604
AU|AU2608|2026-03-12,AU,AU2608,2026-03-12,0.0,none,valid,无明显触发项,AU2604
AU|AU2610|2026-03-12,AU,AU2610,2026-03-12,0.0,none,valid,无明显触发项,AU2604
AU|AU2612|2026-03-12,AU,AU2612,2026-03-12,0.0,none,valid,无明显触发项,AU2604
AU|AU2603|2026-03-12,AU,AU2603,2026-03-12,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2604
AU|AU2702|2026-03-12,AU,AU2702,2026-03-12,0.0,none,valid,无明显触发项,AU2604
AU|AU2605|2026-03-12,AU,AU2605,2026-03-12,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2604
AU|AU2604|2026-03-13,AU,AU2604,2026-03-13,0.0,none,valid,无明显触发项,AU2604
AU|AU2606|2026-03-13,AU,AU2606,2026-03-13,0.0,none,valid,无明显触发项,AU2604
AU|AU2608|2026-03-13,AU,AU2608,2026-03-13,0.0,none,valid,无明显触发项,AU2604
AU|AU2610|2026-03-13,AU,AU2610,2026-03-13,0.0,none,valid,无明显触发项,AU2604
AU|AU2612|2026-03-13,AU,AU2612,2026-03-13,0.0,none,valid,无明显触发项,AU2604
AU|AU2603|2026-03-13,AU,AU2603,2026-03-13,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2604
AU|AU2702|2026-03-13,AU,AU2702,2026-03-13,0.0,none,valid,无明显触发项,AU2604
AU|AU2605|2026-03-13,AU,AU2605,2026-03-13,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2604
AU|AU2604|2026-03-16,AU,AU2604,2026-03-16,0.0,none,valid,无明显触发项,AU2604
AU|AU2606|2026-03-16,AU,AU2606,2026-03-16,0.0,none,valid,无明显触发项,AU2604
AU|AU2608|2026-03-16,AU,AU2608,2026-03-16,0.0,none,valid,无明显触发项,AU2604
AU|AU2610|2026-03-16,AU,AU2610,2026-03-16,0.0,none,valid,无明显触发项,AU2604
AU|AU2612|2026-03-16,AU,AU2612,2026-03-16,0.0,none,valid,无明显触发项,AU2604
AU|AU2603|2026-03-16,AU,AU2603,2026-03-16,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2604
AU|AU2702|2026-03-16,AU,AU2702,2026-03-16,0.0,none,valid,无明显触发项,AU2604
AU|AU2605|2026-03-16,AU,AU2605,2026-03-16,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2604
AU|AU2604|2026-03-17,AU,AU2604,2026-03-17,0.0,none,valid,无明显触发项,AU2604
AU|AU2606|2026-03-17,AU,AU2606,2026-03-17,0.0,none,valid,无明显触发项,AU2604
AU|AU2608|2026-03-17,AU,AU2608,2026-03-17,0.0,none,valid,无明显触发项,AU2604
AU|AU2610|2026-03-17,AU,AU2610,2026-03-17,0.0,none,valid,无明显触发项,AU2604
AU|AU2612|2026-03-17,AU,AU2612,2026-03-17,0.0,none,valid,无明显触发项,AU2604
AU|AU2702|2026-03-17,AU,AU2702,2026-03-17,0.0,none,valid,无明显触发项,AU2604
AU|AU2605|2026-03-17,AU,AU2605,2026-03-17,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2604
AU|AU2704|2026-03-17,AU,AU2704,2026-03-17,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2604
AU|AU2604|2026-03-18,AU,AU2604,2026-03-18,0.0,none,valid,无明显触发项,AU2604
AU|AU2606|2026-03-18,AU,AU2606,2026-03-18,0.0,none,valid,无明显触发项,AU2604
AU|AU2608|2026-03-18,AU,AU2608,2026-03-18,0.0,none,valid,无明显触发项,AU2604
AU|AU2610|2026-03-18,AU,AU2610,2026-03-18,0.0,none,valid,无明显触发项,AU2604
AU|AU2612|2026-03-18,AU,AU2612,2026-03-18,0.0,none,valid,无明显触发项,AU2604
AU|AU2702|2026-03-18,AU,AU2702,2026-03-18,0.0,none,valid,无明显触发项,AU2604
AU|AU2605|2026-03-18,AU,AU2605,2026-03-18,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2604
AU|AU2704|2026-03-18,AU,AU2704,2026-03-18,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2604
AU|AU2702|2026-03-19,AU,AU2702,2026-03-19,9.0,none,valid,振幅异常,AU2604
AU|AU2604|2026-03-19,AU,AU2604,2026-03-19,5.0,none,valid,无明显触发项,AU2604
AU|AU2606|2026-03-19,AU,AU2606,2026-03-19,5.0,none,valid,无明显触发项,AU2604
AU|AU2608|2026-03-19,AU,AU2608,2026-03-19,5.0,none,valid,无明显触发项,AU2604
AU|AU2610|2026-03-19,AU,AU2610,2026-03-19,5.0,none,valid,无明显触发项,AU2604
AU|AU2612|2026-03-19,AU,AU2612,2026-03-19,5.0,none,valid,无明显触发项,AU2604
AU|AU2605|2026-03-19,AU,AU2605,2026-03-19,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2604
AU|AU2704|2026-03-19,AU,AU2704,2026-03-19,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2604
AU|AU2702|2026-03-20,AU,AU2702,2026-03-20,20.0,none,valid,振幅异常,AU2604
AU|AU2604|2026-03-20,AU,AU2604,2026-03-20,17.0,none,valid,振幅异常,AU2604
AU|AU2606|2026-03-20,AU,AU2606,2026-03-20,17.0,none,valid,振幅异常,AU2604
AU|AU2608|2026-03-20,AU,AU2608,2026-03-20,17.0,none,valid,振幅异常,AU2604
AU|AU2610|2026-03-20,AU,AU2610,2026-03-20,17.0,none,valid,振幅异常,AU2604
AU|AU2612|2026-03-20,AU,AU2612,2026-03-20,17.0,none,valid,振幅异常,AU2604
AU|AU2605|2026-03-20,AU,AU2605,2026-03-20,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2604
AU|AU2704|2026-03-20,AU,AU2704,2026-03-20,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2604
AU|AU2604|2026-03-23,AU,AU2604,2026-03-23,20.0,none,valid,振幅异常,AU2604
AU|AU2606|2026-03-23,AU,AU2606,2026-03-23,20.0,none,valid,振幅异常,AU2604
AU|AU2608|2026-03-23,AU,AU2608,2026-03-23,20.0,none,valid,振幅异常,AU2604
AU|AU2610|2026-03-23,AU,AU2610,2026-03-23,20.0,none,valid,振幅异常,AU2604
AU|AU2612|2026-03-23,AU,AU2612,2026-03-23,20.0,none,valid,振幅异常,AU2604
AU|AU2702|2026-03-23,AU,AU2702,2026-03-23,20.0,none,valid,振幅异常,AU2604
AU|AU2605|2026-03-23,AU,AU2605,2026-03-23,0.0,none,valid,无明显触发项,AU2604
AU|AU2704|2026-03-23,AU,AU2704,2026-03-23,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2604
AU|AU2604|2026-03-24,AU,AU2604,2026-03-24,4.0,none,valid,无明显触发项,AU2606
AU|AU2606|2026-03-24,AU,AU2606,2026-03-24,4.0,none,valid,无明显触发项,AU2606
AU|AU2608|2026-03-24,AU,AU2608,2026-03-24,4.0,none,valid,无明显触发项,AU2606
AU|AU2610|2026-03-24,AU,AU2610,2026-03-24,4.0,none,valid,无明显触发项,AU2606
AU|AU2612|2026-03-24,AU,AU2612,2026-03-24,4.0,none,valid,无明显触发项,AU2606
AU|AU2702|2026-03-24,AU,AU2702,2026-03-24,4.0,none,valid,无明显触发项,AU2606
AU|AU2605|2026-03-24,AU,AU2605,2026-03-24,0.0,none,valid,无明显触发项,AU2606
AU|AU2704|2026-03-24,AU,AU2704,2026-03-24,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2606
AU|AU2604|2026-03-25,AU,AU2604,2026-03-25,11.0,none,valid,振幅异常,AU2606
AU|AU2606|2026-03-25,AU,AU2606,2026-03-25,11.0,none,valid,振幅异常,AU2606
AU|AU2608|2026-03-25,AU,AU2608,2026-03-25,11.0,none,valid,振幅异常,AU2606
AU|AU2610|2026-03-25,AU,AU2610,2026-03-25,11.0,none,valid,振幅异常,AU2606
AU|AU2612|2026-03-25,AU,AU2612,2026-03-25,9.0,none,valid,振幅异常,AU2606
AU|AU2702|2026-03-25,AU,AU2702,2026-03-25,9.0,none,valid,振幅异常,AU2606
AU|AU2605|2026-03-25,AU,AU2605,2026-03-25,0.0,none,valid,无明显触发项,AU2606
AU|AU2704|2026-03-25,AU,AU2704,2026-03-25,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2606
AU|AU2604|2026-03-26,AU,AU2604,2026-03-26,0.0,none,valid,无明显触发项,AU2606
AU|AU2606|2026-03-26,AU,AU2606,2026-03-26,0.0,none,valid,无明显触发项,AU2606
AU|AU2608|2026-03-26,AU,AU2608,2026-03-26,0.0,none,valid,无明显触发项,AU2606
AU|AU2610|2026-03-26,AU,AU2610,2026-03-26,0.0,none,valid,无明显触发项,AU2606
AU|AU2612|2026-03-26,AU,AU2612,2026-03-26,0.0,none,valid,无明显触发项,AU2606
AU|AU2702|2026-03-26,AU,AU2702,2026-03-26,0.0,none,valid,无明显触发项,AU2606
AU|AU2605|2026-03-26,AU,AU2605,2026-03-26,0.0,none,valid,无明显触发项,AU2606
AU|AU2704|2026-03-26,AU,AU2704,2026-03-26,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2606
AU|AU2604|2026-03-27,AU,AU2604,2026-03-27,0.0,none,valid,无明显触发项,AU2606
AU|AU2606|2026-03-27,AU,AU2606,2026-03-27,0.0,none,valid,无明显触发项,AU2606
AU|AU2608|2026-03-27,AU,AU2608,2026-03-27,0.0,none,valid,无明显触发项,AU2606
AU|AU2610|2026-03-27,AU,AU2610,2026-03-27,0.0,none,valid,无明显触发项,AU2606
AU|AU2612|2026-03-27,AU,AU2612,2026-03-27,0.0,none,valid,无明显触发项,AU2606
AU|AU2702|2026-03-27,AU,AU2702,2026-03-27,0.0,none,valid,无明显触发项,AU2606
AU|AU2605|2026-03-27,AU,AU2605,2026-03-27,0.0,none,valid,无明显触发项,AU2606
AU|AU2704|2026-03-27,AU,AU2704,2026-03-27,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2606
AU|AU2604|2026-03-30,AU,AU2604,2026-03-30,0.0,none,valid,无明显触发项,AU2606
AU|AU2606|2026-03-30,AU,AU2606,2026-03-30,0.0,none,valid,无明显触发项,AU2606
AU|AU2608|2026-03-30,AU,AU2608,2026-03-30,0.0,none,valid,无明显触发项,AU2606
AU|AU2610|2026-03-30,AU,AU2610,2026-03-30,0.0,none,valid,无明显触发项,AU2606
AU|AU2612|2026-03-30,AU,AU2612,2026-03-30,0.0,none,valid,无明显触发项,AU2606
AU|AU2702|2026-03-30,AU,AU2702,2026-03-30,0.0,none,valid,无明显触发项,AU2606
AU|AU2605|2026-03-30,AU,AU2605,2026-03-30,0.0,none,valid,无明显触发项,AU2606
AU|AU2704|2026-03-30,AU,AU2704,2026-03-30,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2606
AU|AU2604|2026-03-31,AU,AU2604,2026-03-31,0.0,none,valid,无明显触发项,AU2606
AU|AU2606|2026-03-31,AU,AU2606,2026-03-31,0.0,none,valid,无明显触发项,AU2606
AU|AU2608|2026-03-31,AU,AU2608,2026-03-31,0.0,none,valid,无明显触发项,AU2606
AU|AU2610|2026-03-31,AU,AU2610,2026-03-31,0.0,none,valid,无明显触发项,AU2606
AU|AU2612|2026-03-31,AU,AU2612,2026-03-31,0.0,none,valid,无明显触发项,AU2606
AU|AU2702|2026-03-31,AU,AU2702,2026-03-31,0.0,none,valid,无明显触发项,AU2606
AU|AU2605|2026-03-31,AU,AU2605,2026-03-31,0.0,none,valid,无明显触发项,AU2606
AU|AU2704|2026-03-31,AU,AU2704,2026-03-31,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2606
AU|AU2604|2026-04-01,AU,AU2604,2026-04-01,0.0,none,valid,目标合约流动性偏弱,AU2606
AU|AU2606|2026-04-01,AU,AU2606,2026-04-01,0.0,none,valid,无明显触发项,AU2606
AU|AU2608|2026-04-01,AU,AU2608,2026-04-01,0.0,none,valid,无明显触发项,AU2606
AU|AU2610|2026-04-01,AU,AU2610,2026-04-01,0.0,none,valid,无明显触发项,AU2606
AU|AU2612|2026-04-01,AU,AU2612,2026-04-01,0.0,none,valid,无明显触发项,AU2606
AU|AU2702|2026-04-01,AU,AU2702,2026-04-01,0.0,none,valid,无明显触发项,AU2606
AU|AU2605|2026-04-01,AU,AU2605,2026-04-01,0.0,none,valid,无明显触发项,AU2606
AU|AU2704|2026-04-01,AU,AU2704,2026-04-01,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2606
AU|AU2606|2026-04-02,AU,AU2606,2026-04-02,3.0,none,valid,无明显触发项,AU2606
AU|AU2608|2026-04-02,AU,AU2608,2026-04-02,3.0,none,valid,无明显触发项,AU2606
AU|AU2610|2026-04-02,AU,AU2610,2026-04-02,3.0,none,valid,无明显触发项,AU2606
AU|AU2612|2026-04-02,AU,AU2612,2026-04-02,3.0,none,valid,无明显触发项,AU2606
AU|AU2702|2026-04-02,AU,AU2702,2026-04-02,3.0,none,valid,无明显触发项,AU2606
AU|AU2604|2026-04-02,AU,AU2604,2026-04-02,0.0,none,valid,目标合约流动性偏弱,AU2606
AU|AU2605|2026-04-02,AU,AU2605,2026-04-02,0.0,none,valid,无明显触发项,AU2606
AU|AU2704|2026-04-02,AU,AU2704,2026-04-02,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2606
AU|AU2604|2026-04-03,AU,AU2604,2026-04-03,0.0,none,valid,目标合约流动性偏弱,AU2606
AU|AU2606|2026-04-03,AU,AU2606,2026-04-03,0.0,none,valid,无明显触发项,AU2606
AU|AU2608|2026-04-03,AU,AU2608,2026-04-03,0.0,none,valid,无明显触发项,AU2606
AU|AU2610|2026-04-03,AU,AU2610,2026-04-03,0.0,none,valid,无明显触发项,AU2606
AU|AU2612|2026-04-03,AU,AU2612,2026-04-03,0.0,none,valid,无明显触发项,AU2606
AU|AU2702|2026-04-03,AU,AU2702,2026-04-03,0.0,none,valid,无明显触发项,AU2606
AU|AU2605|2026-04-03,AU,AU2605,2026-04-03,0.0,none,valid,无明显触发项,AU2606
AU|AU2704|2026-04-03,AU,AU2704,2026-04-03,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2606
AU|AU2604|2026-04-07,AU,AU2604,2026-04-07,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2606
AU|AU2606|2026-04-07,AU,AU2606,2026-04-07,0.0,none,valid,无明显触发项,AU2606
AU|AU2608|2026-04-07,AU,AU2608,2026-04-07,0.0,none,valid,无明显触发项,AU2606
AU|AU2610|2026-04-07,AU,AU2610,2026-04-07,0.0,none,valid,无明显触发项,AU2606
AU|AU2612|2026-04-07,AU,AU2612,2026-04-07,0.0,none,valid,无明显触发项,AU2606
AU|AU2702|2026-04-07,AU,AU2702,2026-04-07,0.0,none,valid,无明显触发项,AU2606
AU|AU2605|2026-04-07,AU,AU2605,2026-04-07,0.0,none,valid,无明显触发项,AU2606
AU|AU2704|2026-04-07,AU,AU2704,2026-04-07,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2606
AU|AU2604|2026-04-08,AU,AU2604,2026-04-08,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2606
AU|AU2606|2026-04-08,AU,AU2606,2026-04-08,0.0,none,valid,无明显触发项,AU2606
AU|AU2608|2026-04-08,AU,AU2608,2026-04-08,0.0,none,valid,无明显触发项,AU2606
AU|AU2610|2026-04-08,AU,AU2610,2026-04-08,0.0,none,valid,无明显触发项,AU2606
AU|AU2612|2026-04-08,AU,AU2612,2026-04-08,0.0,none,valid,无明显触发项,AU2606
AU|AU2702|2026-04-08,AU,AU2702,2026-04-08,0.0,none,valid,无明显触发项,AU2606
AU|AU2605|2026-04-08,AU,AU2605,2026-04-08,0.0,none,valid,无明显触发项,AU2606
AU|AU2704|2026-04-08,AU,AU2704,2026-04-08,0.0,none,invalid_insufficient_history,样本状态=历史样本不足,AU2606
AU|AU2604|2026-04-09,AU,AU2604,2026-04-09,0.0,none,invalid_lifecycle_edge,样本状态=生命周期边界无效,AU2606
AU|AU2606|2026-04-09,AU,AU2606,2026-04-09,0.0,none,valid,无明显触发项,AU2606
AU|AU2608|2026-04-09,AU,AU2608,2026-04-09,0.0,none,valid,无明显触发项,AU2606
AU|AU2610|2026-04-09,AU,AU2610,2026-04-09,0.0,none,valid,无明显触发项,AU2606
AU|AU2612|2026-04-09,AU,AU2612,2026-04-09,0.0,none,valid,无明显触发项,AU2606
AU|AU2702|2026-04-09,AU,AU2702,2026-04-09,0.0,none,valid,无明显触发项,AU2606
AU|AU2605|2026-04-09,AU,AU2605,2026-04-09,0.0,none,valid,无明显触发项,AU2606
