detail_id,commodity,contract,trade_date,candidate_score,candidate_level,sample_status,trigger_reasons,main_reference_contract
JD|JD2408|2024-01-04,JD,JD2408,2024-01-04,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2402
JD|JD2409|2024-01-04,JD,JD2409,2024-01-04,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2402
JD|JD2410|2024-01-04,JD,JD2410,2024-01-04,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2402
JD|JD2411|2024-01-04,JD,JD2411,2024-01-04,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2402
JD|JD2412|2024-01-04,JD,JD2412,2024-01-04,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2402
JD|JD2401|2024-01-05,JD,JD2401,2024-01-05,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2402
JD|JD2402|2024-01-05,JD,JD2402,2024-01-05,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2402
JD|JD2403|2024-01-05,JD,JD2403,2024-01-05,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2402
JD|JD2404|2024-01-05,JD,JD2404,2024-01-05,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2402
JD|JD2405|2024-01-05,JD,JD2405,2024-01-05,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2402
JD|JD2406|2024-01-05,JD,JD2406,2024-01-05,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2402
JD|JD2407|2024-01-05,JD,JD2407,2024-01-05,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2402
JD|JD2408|2024-01-05,JD,JD2408,2024-01-05,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2402
JD|JD2409|2024-01-05,JD,JD2409,2024-01-05,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2402
JD|JD2410|2024-01-05,JD,JD2410,2024-01-05,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2402
JD|JD2411|2024-01-05,JD,JD2411,2024-01-05,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2402
JD|JD2412|2024-01-05,JD,JD2412,2024-01-05,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2402
JD|JD2401|2024-01-08,JD,JD2401,2024-01-08,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2402
JD|JD2402|2024-01-08,JD,JD2402,2024-01-08,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2402
JD|JD2403|2024-01-08,JD,JD2403,2024-01-08,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2402
JD|JD2404|2024-01-08,JD,JD2404,2024-01-08,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2402
JD|JD2405|2024-01-08,JD,JD2405,2024-01-08,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2402
JD|JD2406|2024-01-08,JD,JD2406,2024-01-08,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2402
JD|JD2407|2024-01-08,JD,JD2407,2024-01-08,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2402
JD|JD2408|2024-01-08,JD,JD2408,2024-01-08,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2402
JD|JD2409|2024-01-08,JD,JD2409,2024-01-08,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2402
JD|JD2410|2024-01-08,JD,JD2410,2024-01-08,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2402
JD|JD2411|2024-01-08,JD,JD2411,2024-01-08,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2402
JD|JD2412|2024-01-08,JD,JD2412,2024-01-08,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2402
JD|JD2402|2024-01-09,JD,JD2402,2024-01-09,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2403|2024-01-09,JD,JD2403,2024-01-09,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2404|2024-01-09,JD,JD2404,2024-01-09,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2405|2024-01-09,JD,JD2405,2024-01-09,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2406|2024-01-09,JD,JD2406,2024-01-09,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2407|2024-01-09,JD,JD2407,2024-01-09,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2408|2024-01-09,JD,JD2408,2024-01-09,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2409|2024-01-09,JD,JD2409,2024-01-09,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2410|2024-01-09,JD,JD2410,2024-01-09,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2411|2024-01-09,JD,JD2411,2024-01-09,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2412|2024-01-09,JD,JD2412,2024-01-09,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2401|2024-01-10,JD,JD2401,2024-01-10,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2402|2024-01-10,JD,JD2402,2024-01-10,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2403|2024-01-10,JD,JD2403,2024-01-10,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2404|2024-01-10,JD,JD2404,2024-01-10,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2405|2024-01-10,JD,JD2405,2024-01-10,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2406|2024-01-10,JD,JD2406,2024-01-10,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2407|2024-01-10,JD,JD2407,2024-01-10,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2408|2024-01-10,JD,JD2408,2024-01-10,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2409|2024-01-10,JD,JD2409,2024-01-10,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2410|2024-01-10,JD,JD2410,2024-01-10,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2411|2024-01-10,JD,JD2411,2024-01-10,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2412|2024-01-10,JD,JD2412,2024-01-10,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2401|2024-01-11,JD,JD2401,2024-01-11,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2402|2024-01-11,JD,JD2402,2024-01-11,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2403|2024-01-11,JD,JD2403,2024-01-11,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2404|2024-01-11,JD,JD2404,2024-01-11,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2405|2024-01-11,JD,JD2405,2024-01-11,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2406|2024-01-11,JD,JD2406,2024-01-11,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2407|2024-01-11,JD,JD2407,2024-01-11,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2408|2024-01-11,JD,JD2408,2024-01-11,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2409|2024-01-11,JD,JD2409,2024-01-11,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2410|2024-01-11,JD,JD2410,2024-01-11,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2411|2024-01-11,JD,JD2411,2024-01-11,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2412|2024-01-11,JD,JD2412,2024-01-11,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2401|2024-01-12,JD,JD2401,2024-01-12,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2402|2024-01-12,JD,JD2402,2024-01-12,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2403|2024-01-12,JD,JD2403,2024-01-12,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2404|2024-01-12,JD,JD2404,2024-01-12,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2405|2024-01-12,JD,JD2405,2024-01-12,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2406|2024-01-12,JD,JD2406,2024-01-12,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2407|2024-01-12,JD,JD2407,2024-01-12,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2408|2024-01-12,JD,JD2408,2024-01-12,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2409|2024-01-12,JD,JD2409,2024-01-12,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2410|2024-01-12,JD,JD2410,2024-01-12,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2411|2024-01-12,JD,JD2411,2024-01-12,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2412|2024-01-12,JD,JD2412,2024-01-12,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2402|2024-01-15,JD,JD2402,2024-01-15,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2403|2024-01-15,JD,JD2403,2024-01-15,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2404|2024-01-15,JD,JD2404,2024-01-15,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2405|2024-01-15,JD,JD2405,2024-01-15,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2406|2024-01-15,JD,JD2406,2024-01-15,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2407|2024-01-15,JD,JD2407,2024-01-15,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2408|2024-01-15,JD,JD2408,2024-01-15,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2409|2024-01-15,JD,JD2409,2024-01-15,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2410|2024-01-15,JD,JD2410,2024-01-15,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2411|2024-01-15,JD,JD2411,2024-01-15,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2412|2024-01-15,JD,JD2412,2024-01-15,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2401|2024-01-16,JD,JD2401,2024-01-16,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2402|2024-01-16,JD,JD2402,2024-01-16,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2403|2024-01-16,JD,JD2403,2024-01-16,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2404|2024-01-16,JD,JD2404,2024-01-16,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2405|2024-01-16,JD,JD2405,2024-01-16,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2406|2024-01-16,JD,JD2406,2024-01-16,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2407|2024-01-16,JD,JD2407,2024-01-16,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2408|2024-01-16,JD,JD2408,2024-01-16,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2409|2024-01-16,JD,JD2409,2024-01-16,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2410|2024-01-16,JD,JD2410,2024-01-16,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2411|2024-01-16,JD,JD2411,2024-01-16,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2412|2024-01-16,JD,JD2412,2024-01-16,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2402|2024-01-17,JD,JD2402,2024-01-17,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2403|2024-01-17,JD,JD2403,2024-01-17,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2404|2024-01-17,JD,JD2404,2024-01-17,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2405|2024-01-17,JD,JD2405,2024-01-17,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2406|2024-01-17,JD,JD2406,2024-01-17,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2407|2024-01-17,JD,JD2407,2024-01-17,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2408|2024-01-17,JD,JD2408,2024-01-17,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2409|2024-01-17,JD,JD2409,2024-01-17,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2410|2024-01-17,JD,JD2410,2024-01-17,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2411|2024-01-17,JD,JD2411,2024-01-17,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2412|2024-01-17,JD,JD2412,2024-01-17,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2402|2024-01-18,JD,JD2402,2024-01-18,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2403|2024-01-18,JD,JD2403,2024-01-18,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2404|2024-01-18,JD,JD2404,2024-01-18,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2405|2024-01-18,JD,JD2405,2024-01-18,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2406|2024-01-18,JD,JD2406,2024-01-18,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2407|2024-01-18,JD,JD2407,2024-01-18,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2408|2024-01-18,JD,JD2408,2024-01-18,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2409|2024-01-18,JD,JD2409,2024-01-18,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2410|2024-01-18,JD,JD2410,2024-01-18,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2411|2024-01-18,JD,JD2411,2024-01-18,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2412|2024-01-18,JD,JD2412,2024-01-18,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2401|2024-01-19,JD,JD2401,2024-01-19,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2402|2024-01-19,JD,JD2402,2024-01-19,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2403|2024-01-19,JD,JD2403,2024-01-19,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2404|2024-01-19,JD,JD2404,2024-01-19,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2405|2024-01-19,JD,JD2405,2024-01-19,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2406|2024-01-19,JD,JD2406,2024-01-19,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2407|2024-01-19,JD,JD2407,2024-01-19,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2408|2024-01-19,JD,JD2408,2024-01-19,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2409|2024-01-19,JD,JD2409,2024-01-19,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2410|2024-01-19,JD,JD2410,2024-01-19,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2411|2024-01-19,JD,JD2411,2024-01-19,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2412|2024-01-19,JD,JD2412,2024-01-19,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2401|2024-01-22,JD,JD2401,2024-01-22,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2402|2024-01-22,JD,JD2402,2024-01-22,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2403|2024-01-22,JD,JD2403,2024-01-22,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2404|2024-01-22,JD,JD2404,2024-01-22,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2405|2024-01-22,JD,JD2405,2024-01-22,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2406|2024-01-22,JD,JD2406,2024-01-22,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2407|2024-01-22,JD,JD2407,2024-01-22,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2408|2024-01-22,JD,JD2408,2024-01-22,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2409|2024-01-22,JD,JD2409,2024-01-22,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2410|2024-01-22,JD,JD2410,2024-01-22,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2411|2024-01-22,JD,JD2411,2024-01-22,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2412|2024-01-22,JD,JD2412,2024-01-22,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2402|2024-01-23,JD,JD2402,2024-01-23,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2403|2024-01-23,JD,JD2403,2024-01-23,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2404|2024-01-23,JD,JD2404,2024-01-23,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2405|2024-01-23,JD,JD2405,2024-01-23,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2406|2024-01-23,JD,JD2406,2024-01-23,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2407|2024-01-23,JD,JD2407,2024-01-23,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2408|2024-01-23,JD,JD2408,2024-01-23,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2409|2024-01-23,JD,JD2409,2024-01-23,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2410|2024-01-23,JD,JD2410,2024-01-23,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2411|2024-01-23,JD,JD2411,2024-01-23,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2412|2024-01-23,JD,JD2412,2024-01-23,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2401|2024-01-24,JD,JD2401,2024-01-24,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2402|2024-01-24,JD,JD2402,2024-01-24,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
JD|JD2403|2024-01-24,JD,JD2403,2024-01-24,0.0,none,invalid_insufficient_history,无活跃可比合约；样本状态=历史样本不足,JD2403
